# Program:featureCounts v2.0.6; Command:"featureCounts" "-t" "CDS" "-p" "-g" "gene_id" "-F" "GTF" "-a" "data/reference_genome/S_aureus_CP000730.gtf" "-o" "data/processed_data/counts_files/all_samples_counts.txt" "data/processed_data/bam_files/ERR2713020.bam" "data/processed_data/bam_files/ERR2713021.bam" "data/processed_data/bam_files/ERR2713022.bam" "data/processed_data/bam_files/ERR2713023.bam" "data/processed_data/bam_files/ERR2713024.bam" "data/processed_data/bam_files/ERR2713025.bam" 
Geneid	Chr	Start	End	Strand	Length	data/processed_data/bam_files/ERR2713020.bam	data/processed_data/bam_files/ERR2713021.bam	data/processed_data/bam_files/ERR2713022.bam	data/processed_data/bam_files/ERR2713023.bam	data/processed_data/bam_files/ERR2713024.bam	data/processed_data/bam_files/ERR2713025.bam
USA300HOU_2366	CP000730.1	2505103	2506377	-	1275	990	842	1028	26037	14255	42080
USA300HOU_2367	CP000730.1	2506562	2506924	-	363	81	52	42	1342	706	1441
USA300HOU_2368	CP000730.1	2507322	2507765	+	444	2561	2654	2309	4061	2944	8097
USA300HOU_2369	CP000730.1	2508522	2509688	-	1167	101	48	51	1070	1212	5214
USA300HOU_2370	CP000730.1	2509759	2509875	+	117	12	4	2	70	92	314
USA300HOU_2372	CP000730.1	2510951	2511688	+	738	101	81	71	230	151	319
USA300HOU_2373	CP000730.1	2511952	2512602	-	651	469	370	368	1605	850	2236
USA300HOU_2374	CP000730.1	2512628	2513659	-	1032	716	646	555	2598	1437	3732
USA300HOU_2375	CP000730.1	2513686	2514135	-	450	280	272	234	1183	697	1813
USA300HOU_2376	CP000730.1	2514158	2514832	-	675	215	141	146	796	462	1351
USA300HOU_2377	CP000730.1	2514828	2515415	-	588	25	25	12	79	36	213
USA300HOU_2378	CP000730.1	2515396	2516952	-	1557	103	71	45	256	171	929
USA300HOU_2379	CP000730.1	2516945	2520631	-	3687	148	47	46	5067	4332	15947
USA300HOU_2380	CP000730.1	2520943	2521917	-	975	232	169	166	260	178	566
USA300HOU_2381	CP000730.1	2521911	2522222	-	312	46	30	22	59	41	166
USA300HOU_2382	CP000730.1	2522229	2524631	-	2403	201	82	103	609	710	4992
USA300HOU_2383	CP000730.1	2524700	2525428	-	729	48	6	20	352	557	3723
USA300HOU_2384	CP000730.1	2525661	2526194	-	534	331	218	234	419	237	450
USA300HOU_2385	CP000730.1	2526430	2527134	-	705	154	85	80	2952	1515	3559
USA300HOU_2386	CP000730.1	2528390	2529937	-	1548	4124	3033	3045	1366	838	1566
USA300HOU_2387	CP000730.1	2530235	2530498	-	264	688	611	517	1226	780	2186
USA300HOU_2388	CP000730.1	2530501	2530749	-	249	560	460	449	1153	771	1943
USA300HOU_2389	CP000730.1	2530917	2531015	-	99	10	6	3	17	8	17
USA300HOU_2390	CP000730.1	2531025	2531621	-	597	254	140	192	1344	648	1477
USA300HOU_2391	CP000730.1	2531643	2532008	-	366	139	74	93	710	389	864
USA300HOU_2392	CP000730.1	2532254	2533501	+	1248	226	208	194	801	470	1240
USA300HOU_2393	CP000730.1	2533604	2534332	-	729	17602	16343	18768	4988	3076	6210
USA300HOU_2394	CP000730.1	2534332	2535057	-	726	9840	9220	10535	3318	1858	3755
USA300HOU_2395	CP000730.1	2535032	2535808	-	777	8166	7628	8031	3238	1921	3543
USA300HOU_2396	CP000730.1	2535932	2537368	-	1437	920	791	950	3072	1413	3475
USA300HOU_2397	CP000730.1	2537542	2537643	+	102	11206	10595	13364	193	128	372
USA300HOU_2398	CP000730.1	2537803	2538486	-	684	1458	1138	1437	3817	2641	10332
USA300HOU_2399	CP000730.1	2538816	2539679	-	864	559	476	479	639	384	756
USA300HOU_2400	CP000730.1	2540235	2540336	-	102	17	17	13	33	20	51
USA300HOU_2401	CP000730.1	2540431	2541738	+	1308	3699	2955	3424	13038	8234	16397
USA300HOU_2402	CP000730.1	2542241	2543203	+	963	335	386	378	79	127	494
USA300HOU_2403	CP000730.1	2543270	2543392	+	123	18	11	8	2	6	13
USA300HOU_2404	CP000730.1	2543773	2544717	+	945	177	176	157	115	109	260
USA300HOU_2405	CP000730.1	2544722	2545696	+	975	315	269	249	128	74	215
USA300HOU_2406	CP000730.1	2545754	2546218	-	465	57	31	37	64	35	81
USA300HOU_2407	CP000730.1	2546232	2546906	-	675	98	47	92	164	81	178
USA300HOU_2408	CP000730.1	2546935	2548047	-	1113	132	82	57	194	66	198
USA300HOU_2409	CP000730.1	2548028	2549032	-	1005	89	43	35	111	64	139
USA300HOU_2410	CP000730.1	2549037	2550392	-	1356	80	17	6	86	29	73
USA300HOU_2411	CP000730.1	2550373	2551056	-	684	37	13	18	29	15	38
USA300HOU_2412	CP000730.1	2551511	2553241	-	1731	167	76	81	187	86	202
USA300HOU_2413	CP000730.1	2553269	2555029	-	1761	89	30	25	90	35	97
USA300HOU_2414	CP000730.1	2555526	2555630	-	105	6	1	2	3	1	6
USA300HOU_2415	CP000730.1	2555660	2555764	-	105	1709	2115	2218	1165	758	2307
USA300HOU_2416	CP000730.1	2555901	2556284	-	384	155	110	93	276	172	394
USA300HOU_2417	CP000730.1	2556384	2556440	-	57	31	22	17	117	69	162
USA300HOU_2418	CP000730.1	2556552	2557691	+	1140	913	862	904	2398	1333	3446
USA300HOU_2419	CP000730.1	2557754	2558410	+	657	1224	1168	1145	2506	1452	3849
USA300HOU_2420	CP000730.1	2558595	2559803	+	1209	1246	957	1037	4238	2360	6521
USA300HOU_2421	CP000730.1	2559932	2560402	-	471	100	51	62	360	184	466
USA300HOU_2422	CP000730.1	2560515	2561168	+	654	5888	4468	4883	636	343	1090
USA300HOU_2423	CP000730.1	2561237	2562040	-	804	455	240	247	227	167	232
USA300HOU_2424	CP000730.1	2562326	2563732	+	1407	904	892	857	709	417	1740
USA300HOU_2425	CP000730.1	2563873	2565948	+	2076	664	477	596	3356	1961	3473
USA300HOU_2426	CP000730.1	2566033	2566131	-	99	6	0	1	6	1	1
USA300HOU_2427	CP000730.1	2566094	2567920	-	1827	730	528	516	3161	1677	5331
USA300HOU_2428	CP000730.1	2568017	2568118	-	102	3	0	1	9	10	2
USA300HOU_2429	CP000730.1	2568152	2569645	+	1494	1096	994	787	1096	668	1496
USA300HOU_2430	CP000730.1	2569743	2570591	-	849	1639	1303	1597	966	473	921
USA300HOU_2431	CP000730.1	2570747	2570941	+	195	39	17	29	97	46	102
USA300HOU_2432	CP000730.1	2570916	2571848	-	933	483	368	408	2187	1182	2192
USA300HOU_2433	CP000730.1	2572077	2573474	-	1398	958	727	780	6398	3498	6807
USA300HOU_2434	CP000730.1	2573771	2574463	-	693	360	272	305	295	157	394
USA300HOU_2435	CP000730.1	2574466	2575404	-	939	430	312	289	344	230	404
USA300HOU_2436	CP000730.1	2575424	2576056	-	633	172	141	121	157	65	131
USA300HOU_2437	CP000730.1	2576056	2577279	-	1224	204	160	143	214	140	202
USA300HOU_2438	CP000730.1	2577609	2577725	-	117	29	2	8	7	4	6
USA300HOU_2439	CP000730.1	2577952	2578548	-	597	477	347	478	885	504	1603
USA300HOU_2440	CP000730.1	2578728	2580362	+	1635	266	179	230	1104	636	1651
USA300HOU_2441	CP000730.1	2580973	2582322	+	1350	1880	2017	1665	1672	963	2991
USA300HOU_2442	CP000730.1	2582390	2583565	-	1176	314	274	176	4086	2285	5097
USA300HOU_2443	CP000730.1	2583973	2584746	-	774	888	862	688	492	347	698
USA300HOU_2444	CP000730.1	2584742	2585401	-	660	316	247	221	406	227	645
USA300HOU_2445	CP000730.1	2585652	2586725	-	1074	5880	5688	6698	1756	969	2592
USA300HOU_2446	CP000730.1	2587083	2587346	-	264	401	343	344	589	419	915
USA300HOU_2447	CP000730.1	2587349	2587603	-	255	487	430	409	750	533	986
USA300HOU_2448	CP000730.1	2587712	2587903	-	192	10	11	6	16	5	18
USA300HOU_2449	CP000730.1	2587962	2588414	+	453	483	558	376	1052	780	2156
USA300HOU_2450	CP000730.1	2588588	2590162	-	1575	1253	897	873	1359	750	1690
USA300HOU_2451	CP000730.1	2590199	2590288	+	90	10	5	4	14	6	5
USA300HOU_2452	CP000730.1	2590357	2591103	+	747	95	58	56	670	385	703
USA300HOU_2453	CP000730.1	2591333	2592523	-	1191	1863	1936	2493	925	558	1145
USA300HOU_2454	CP000730.1	2592538	2593284	-	747	1181	1132	1404	355	216	374
USA300HOU_2455	CP000730.1	2593280	2594092	-	813	1494	1278	1404	396	231	300
USA300HOU_2456	CP000730.1	2594092	2594958	-	867	986	939	970	194	112	175
USA300HOU_2457	CP000730.1	2594958	2595890	-	933	5919	5800	7113	319	215	343
USA300HOU_2458	CP000730.1	2595906	2597501	-	1596	26061	22930	26776	822	448	987
USA300HOU_2459	CP000730.1	2597647	2598945	-	1299	6160	4308	4829	85	46	62
USA300HOU_2460	CP000730.1	2598941	2599756	-	816	9299	6765	8155	51	39	93
USA300HOU_2461	CP000730.1	2599770	2600588	-	819	11873	8021	10322	55	32	96
USA300HOU_2462	CP000730.1	2601458	2601820	-	363	521	591	552	147	69	159
USA300HOU_2464	CP000730.1	2603134	2604669	+	1536	1300	1077	1308	1591	999	2654
USA300HOU_2465	CP000730.1	2604787	2605206	-	420	3949	4124	3508	609	364	841
USA300HOU_2466	CP000730.1	2605661	2606077	-	417	744	543	817	380	206	466
USA300HOU_2467	CP000730.1	2606098	2606514	-	417	151	86	97	225	152	314
USA300HOU_2468	CP000730.1	2606468	2606686	+	219	39	28	19	49	26	42
USA300HOU_2469	CP000730.1	2606784	2607203	-	420	1024	929	1089	423	250	401
USA300HOU_2470	CP000730.1	2607457	2608149	-	693	2799	2163	2768	915	572	1123
USA300HOU_2471	CP000730.1	2608982	2609170	-	189	639	474	1630	2299	2266	13383
USA300HOU_2472	CP000730.1	2609605	2609724	+	120	76	69	105	77	43	104
USA300HOU_2473	CP000730.1	2609734	2610525	-	792	364	201	371	349	236	391
USA300HOU_2474	CP000730.1	2611064	2611348	-	285	106	80	142	226	122	176
USA300HOU_2475	CP000730.1	2611354	2611677	-	324	171	99	109	302	163	252
USA300HOU_2478	CP000730.1	2613897	2614670	-	774	354	255	278	570	315	439
USA300HOU_2479	CP000730.1	2614770	2614862	+	93	18	9	13	24	16	21
USA300HOU_2480	CP000730.1	2614976	2617834	-	2859	1087	942	1023	2614	1519	2490
USA300HOU_2481	CP000730.1	2617839	2618228	-	390	144	111	89	355	230	348
USA300HOU_2482	CP000730.1	2618345	2620150	+	1806	1200	831	1033	1406	821	1561
USA300HOU_2483	CP000730.1	2620437	2620700	+	264	462	258	296	273	163	251
USA300HOU_2484	CP000730.1	2620847	2621152	+	306	88	37	70	115	79	101
USA300HOU_2485	CP000730.1	2621480	2622670	-	1191	446	374	350	422	285	463
USA300HOU_2487	CP000730.1	2626709	2627065	-	357	84	47	59	196	141	272
USA300HOU_2488	CP000730.1	2627387	2628127	+	741	24	0	3	38	21	34
USA300HOU_2489	CP000730.1	2628344	2629207	-	864	340	275	339	1486	938	2297
USA300HOU_2490	CP000730.1	2629390	2632209	-	2820	1756	1216	1767	3905	1948	3710
USA300HOU_2491	CP000730.1	2632894	2635947	-	3054	1646	1155	1345	1719	1031	1729
USA300HOU_2492	CP000730.1	2636419	2637774	-	1356	3446	3204	3608	1241	586	2927
USA300HOU_2493	CP000730.1	2637894	2639444	-	1551	1279	929	1107	1851	1122	4703
USA300HOU_2494	CP000730.1	2639471	2640148	-	678	560	394	480	1079	723	3685
USA300HOU_2495	CP000730.1	2640305	2641066	-	762	1617	1279	1356	1310	808	2350
USA300HOU_2496	CP000730.1	2641234	2641923	-	690	592	401	485	664	409	818
USA300HOU_2497	CP000730.1	2642157	2642642	-	486	2028	1871	2241	778	459	1202
USA300HOU_2498	CP000730.1	2642712	2644532	-	1821	2106	1775	2111	1392	821	2083
USA300HOU_2499	CP000730.1	2645013	2646287	-	1275	19946	21306	18699	6287	3602	14919
USA300HOU_2500	CP000730.1	2646834	2647442	+	609	2061	1550	1720	961	588	1363
USA300HOU_2501	CP000730.1	2647545	2648705	-	1161	435	337	392	320	218	362
USA300HOU_2502	CP000730.1	2648701	2649162	-	462	126	100	118	91	45	103
USA300HOU_2503	CP000730.1	2649590	2650282	+	693	3220	3121	2790	6441	3891	6681
USA300HOU_2504	CP000730.1	2650287	2651054	+	768	4066	3663	3536	8166	5299	8764
USA300HOU_2505	CP000730.1	2651430	2653391	+	1962	25920	22347	21678	689	347	1108
USA300HOU_2506	CP000730.1	2653467	2653616	+	150	2100	1721	1937	42	18	69
USA300HOU_2507	CP000730.1	2653738	2654814	+	1077	1842	1693	1858	1404	849	2033
USA300HOU_2508	CP000730.1	2654925	2655515	-	591	8084	11167	13149	241	200	369
USA300HOU_2509	CP000730.1	2655540	2656505	-	966	10674	12622	16974	128	94	293
USA300HOU_2510	CP000730.1	2656586	2657017	-	432	7924	9149	12008	149	141	422
USA300HOU_2511	CP000730.1	2657699	2658502	+	804	35820	42446	48285	632	354	1041
USA300HOU_2512	CP000730.1	2658628	2659287	-	660	12550	12500	11887	609	396	710
USA300HOU_2513	CP000730.1	2659566	2660555	+	990	1361	865	2450	5690	4116	12170
USA300HOU_2514	CP000730.1	2660810	2661607	-	798	225	131	177	414	210	467
USA300HOU_2515	CP000730.1	2661928	2662560	+	633	146	94	76	185	111	194
USA300HOU_2516	CP000730.1	2662569	2663297	+	729	196	139	146	308	156	268
USA300HOU_2517	CP000730.1	2663463	2664080	-	618	4667	3824	5138	3147	1832	4708
USA300HOU_2518	CP000730.1	2664274	2664762	+	489	178	165	184	389	230	578
USA300HOU_2519	CP000730.1	2665243	2665431	+	189	30	21	38	115	105	163
USA300HOU_2520	CP000730.1	2665438	2665533	-	96	0	1	0	3	0	0
USA300HOU_2521	CP000730.1	2665555	2666451	-	897	729	705	841	1665	786	1938
USA300HOU_2522	CP000730.1	2666468	2667145	-	678	308	230	299	882	403	923
USA300HOU_2523	CP000730.1	2667151	2668191	-	1041	271	249	241	1332	594	1441
USA300HOU_2524	CP000730.1	2669101	2670060	+	960	852	618	585	1161	614	1294
USA300HOU_2525	CP000730.1	2670148	2671113	-	966	10178	10262	10077	1670	927	1657
USA300HOU_2526	CP000730.1	2671249	2671590	-	342	2632	2527	3100	206	104	217
USA300HOU_2527	CP000730.1	2671635	2672042	-	408	2719	2397	3368	183	103	222
USA300HOU_2528	CP000730.1	2672107	2672205	+	99	7	2	4	3	2	14
USA300HOU_2529	CP000730.1	2672357	2672422	-	66	296	322	395	604	316	817
USA300HOU_2530	CP000730.1	2672425	2674521	-	2097	7782	6765	7814	13048	7569	27243
USA300HOU_2531	CP000730.1	2674792	2676528	-	1737	23685	25116	24677	3116	1936	4107
USA300HOU_2532	CP000730.1	2676578	2677264	-	687	6366	6134	5943	967	637	1396
USA300HOU_2533	CP000730.1	2677260	2677652	-	393	567	374	423	44	32	50
USA300HOU_2534	CP000730.1	2677868	2678752	-	885	1395	917	1532	711	404	949
USA300HOU_2535	CP000730.1	2678910	2679125	+	216	37400	37955	43368	27845	19028	67608
USA300HOU_2536	CP000730.1	2679517	2679945	+	429	151	128	103	418	238	399
USA300HOU_2537	CP000730.1	2680483	2680614	-	132	480	521	555	170	123	250
USA300HOU_2538	CP000730.1	2680711	2680965	-	255	1229	1262	1238	333	241	701
USA300HOU_2539	CP000730.1	2681547	2682821	-	1275	2274	2021	2448	2879	1868	4761
USA300HOU_2540	CP000730.1	2683075	2684238	+	1164	11192	9705	11256	9050	5721	13829
USA300HOU_2541	CP000730.1	2684414	2684932	-	519	1938	2002	2744	1051	376	1021
USA300HOU_2542	CP000730.1	2685341	2687443	+	2103	7207	8632	6917	818	459	889
USA300HOU_2543	CP000730.1	2687518	2687694	-	177	29	34	31	34	9	27
USA300HOU_2544	CP000730.1	2687701	2689692	-	1992	383	234	410	139	97	211
USA300HOU_2545	CP000730.1	2689707	2689931	-	225	95	28	123	7	4	17
USA300HOU_2546	CP000730.1	2690150	2692636	-	2487	650	606	593	529	299	780
USA300HOU_2547	CP000730.1	2692781	2693326	+	546	615	604	606	917	559	1151
USA300HOU_2548	CP000730.1	2693409	2693573	-	165	347	397	310	70	49	124
USA300HOU_2549	CP000730.1	2693688	2695229	-	1542	54090	58820	53650	2434	1566	7657
USA300HOU_2550	CP000730.1	2695422	2696018	-	597	7295	6908	6907	166	87	230
USA300HOU_2551	CP000730.1	2696248	2696445	+	198	197	186	253	155	135	272
USA300HOU_2552	CP000730.1	2696688	2699093	+	2406	127331	111187	144209	3997	2396	6388
USA300HOU_2553	CP000730.1	2699387	2699590	+	204	51408	50450	51762	1320	894	2135
USA300HOU_2554	CP000730.1	2699686	2700711	-	1026	1922	1446	1324	1006	602	1197
USA300HOU_2555	CP000730.1	2700707	2701858	-	1152	1120	1043	883	911	523	1569
USA300HOU_2556	CP000730.1	2702288	2703793	-	1506	1824	2143	1588	705	322	533
USA300HOU_2557	CP000730.1	2703808	2704668	-	861	749	656	561	236	123	236
USA300HOU_2558	CP000730.1	2704708	2705841	-	1134	1049	1074	751	328	176	289
USA300HOU_2559	CP000730.1	2705841	2707331	-	1491	804	662	516	424	263	641
USA300HOU_2560	CP000730.1	2707327	2707821	-	495	155	117	71	120	92	421
USA300HOU_2561	CP000730.1	2707990	2708754	-	765	90	109	117	2453	1136	2313
USA300HOU_2562	CP000730.1	2709118	2710926	-	1809	956	712	768	12422	6437	10840
USA300HOU_2563	CP000730.1	2711440	2711925	-	486	67	51	38	1122	565	657
USA300HOU_2564	CP000730.1	2712204	2712902	-	699	1389	1086	754	23213	12035	14876
USA300HOU_2565	CP000730.1	2713513	2714565	-	1053	605	490	475	491	483	1278
USA300HOU_2566	CP000730.1	2714942	2715541	+	600	848	689	617	210	88	299
USA300HOU_2567	CP000730.1	2715742	2716239	+	498	94366	98532	101212	163	117	340
USA300HOU_2568	CP000730.1	2716462	2716689	+	228	68533	73411	71114	87	68	214
USA300HOU_2569	CP000730.1	2716845	2717219	-	375	1491	1649	1329	199	134	223
USA300HOU_2570	CP000730.1	2717239	2718057	-	819	1896	2301	1762	227	131	280
USA300HOU_2571	CP000730.1	2718080	2718376	-	297	537	743	472	65	54	97
USA300HOU_2572	CP000730.1	2718507	2719061	+	555	1969	2471	1689	130	63	96
USA300HOU_2573	CP000730.1	2719057	2719758	+	702	2773	3769	2643	222	101	166
USA300HOU_2574	CP000730.1	2719859	2720866	+	1008	6691	8965	6768	479	295	567
USA300HOU_2575	CP000730.1	2720889	2721716	+	828	12617	16411	12658	771	417	758
USA300HOU_2576	CP000730.1	2721869	2722756	-	888	467	317	380	329	225	458
USA300HOU_2577	CP000730.1	2722857	2724194	-	1338	367	195	232	248	166	385
USA300HOU_2578	CP000730.1	2724191	2725294	-	1104	337	156	157	179	94	216
USA300HOU_2579	CP000730.1	2725631	2725924	-	294	48	43	28	103	55	85
USA300HOU_2580	CP000730.1	2725915	2726280	-	366	56	31	21	76	46	86
USA300HOU_2581	CP000730.1	2726298	2726573	-	276	18	12	9	57	27	66
USA300HOU_2582	CP000730.1	2726918	2727781	-	864	1100	1334	1008	256	139	346
USA300HOU_2583	CP000730.1	2727999	2729060	+	1062	350	232	200	4398	2543	6051
USA300HOU_2584	CP000730.1	2729218	2729490	+	273	519	537	620	1337	935	1696
USA300HOU_2585	CP000730.1	2729533	2729643	-	111	27	22	32	122	46	105
USA300HOU_2586	CP000730.1	2729682	2730401	-	720	312	203	210	1830	896	2282
USA300HOU_2587	CP000730.1	2730755	2731201	+	447	2859	2617	3793	2124	1354	4857
USA300HOU_2588	CP000730.1	2731288	2731872	-	585	358	264	336	541	326	710
USA300HOU_2589	CP000730.1	2731853	2731948	-	96	0	6	5	14	8	21
USA300HOU_2590	CP000730.1	2732005	2733684	+	1680	400	288	252	460	288	688
USA300HOU_2591	CP000730.1	2733819	2734187	-	369	1106	829	968	1032	668	1168
USA300HOU_2592	CP000730.1	2734204	2735052	-	849	1505	1115	1137	1701	981	1889
USA300HOU_2593	CP000730.1	2735048	2735863	-	816	845	665	648	1313	708	1570
USA300HOU_2594	CP000730.1	2735936	2736793	+	858	408	304	310	1859	1110	2312
USA300HOU_2595	CP000730.1	2739510	2740955	+	1446	4141	3027	3258	5874	3724	13912
USA300HOU_2596	CP000730.1	2741042	2742412	-	1371	1104	720	822	846	476	1755
USA300HOU_2597	CP000730.1	2742405	2742497	-	93	3	9	2	1	2	13
USA300HOU_2598	CP000730.1	2742634	2743047	+	414	201	161	144	62	30	176
USA300HOU_2599	CP000730.1	2743173	2744060	+	888	71492	65087	81917	11017	6293	13445
USA300HOU_2600	CP000730.1	2744259	2745752	-	1494	54471	48605	53355	81054	48468	113836
USA300HOU_2601	CP000730.1	2746081	2746374	+	294	309	289	290	309	239	503
USA300HOU_2602	CP000730.1	2746440	2748035	-	1596	15339	10638	12490	5189	2853	6555
USA300HOU_2603	CP000730.1	2748232	2748672	-	441	568	506	421	401	219	754
USA300HOU_2604	CP000730.1	2748956	2749165	-	210	324	309	320	625	358	1015
USA300HOU_2605	CP000730.1	2749446	2751152	-	1707	170	92	134	10138	4836	8731
USA300HOU_2606	CP000730.1	2751416	2752903	-	1488	234	123	159	12520	5331	9349
USA300HOU_2607	CP000730.1	2752972	2753064	+	93	7	0	1	60	22	55
USA300HOU_2608	CP000730.1	2753153	2753716	+	564	134	72	98	3735	1972	4756
USA300HOU_2609	CP000730.1	2753910	2754593	-	684	249	137	156	1649	904	1783
USA300HOU_2610	CP000730.1	2754860	2756479	-	1620	482	330	350	8415	4362	10320
USA300HOU_2611	CP000730.1	2756611	2756769	+	159	18	0	2	4	5	3
USA300HOU_2612	CP000730.1	2756791	2756898	-	108	1	0	0	4	3	1
USA300HOU_2613	CP000730.1	2757001	2757534	-	534	151	83	98	262	171	286
USA300HOU_2614	CP000730.1	2757534	2759381	-	1848	231	130	191	835	410	615
USA300HOU_2615	CP000730.1	2759631	2760998	-	1368	121	58	22	463	185	333
USA300HOU_2616	CP000730.1	2761323	2761415	-	93	296	330	293	219	149	177
USA300HOU_2617	CP000730.1	2761494	2762096	-	603	1239	1027	1029	843	432	806
USA300HOU_2618	CP000730.1	2762162	2764039	-	1878	1148	993	840	977	482	1029
USA300HOU_2619	CP000730.1	2764437	2764931	-	495	547	479	444	239	136	236
USA300HOU_2620	CP000730.1	2765629	2765739	-	111	28	18	10	5	6	10
USA300HOU_2621	CP000730.1	2766358	2768355	-	1998	507	350	390	856	484	1108
USA300HOU_2622	CP000730.1	2768355	2769107	-	753	117	101	79	243	164	332
USA300HOU_2623	CP000730.1	2769218	2770102	-	885	1194	892	1201	1302	742	1677
USA300HOU_2624	CP000730.1	2770116	2770778	-	663	1000	708	899	1027	618	1405
USA300HOU_2625	CP000730.1	2770807	2771004	-	198	354	255	334	396	236	560
USA300HOU_2626	CP000730.1	2771202	2772623	+	1422	45	16	19	160	104	198
USA300HOU_2627	CP000730.1	2772689	2772787	-	99	3807	4023	4546	3248	2452	4965
USA300HOU_2628	CP000730.1	2772912	2773364	-	453	744	556	449	1377	745	1717
USA300HOU_2629	CP000730.1	2773612	2774370	-	759	412	382	354	1083	705	1732
USA300HOU_2630	CP000730.1	2774489	2777185	-	2697	7649	5361	6858	146967	80372	251965
USA300HOU_2631	CP000730.1	2777538	2778239	-	702	683	939	757	1594	905	2355
USA300HOU_2632	CP000730.1	2778341	2779306	-	966	762	973	746	1804	821	2565
USA300HOU_2633	CP000730.1	2779299	2780732	-	1434	693	851	577	390	229	490
USA300HOU_2634	CP000730.1	2780820	2781827	-	1008	419	589	274	267	118	262
USA300HOU_2635	CP000730.1	2781863	2783095	-	1233	217	214	201	267	87	292
USA300HOU_2636	CP000730.1	2783445	2783891	-	447	53	21	8	38	26	68
USA300HOU_2637	CP000730.1	2784261	2785787	-	1527	286	260	216	417	190	562
USA300HOU_2638	CP000730.1	2786214	2786738	-	525	8477	9031	10433	1655	1091	3500
USA300HOU_2639	CP000730.1	2786981	2787451	+	471	168	81	65	185	149	394
USA300HOU_2640	CP000730.1	2787694	2789565	+	1872	294	277	204	668	467	1093
USA300HOU_2641	CP000730.1	2789645	2791594	+	1950	808	610	652	1522	890	2860
USA300HOU_2642	CP000730.1	2791611	2792546	+	936	652	503	527	1321	802	1662
USA300HOU_2643	CP000730.1	2792664	2795642	-	2979	1929	1463	1671	9478	5809	11004
USA300HOU_2644	CP000730.1	2795853	2797709	+	1857	4359	3642	3580	4171	2733	5553
USA300HOU_2645	CP000730.1	2797982	2798539	-	558	2720	2390	2525	1397	868	2269
USA300HOU_2646	CP000730.1	2798710	2800620	-	1911	1194	803	1171	1492	770	2095
USA300HOU_2647	CP000730.1	2800859	2802214	-	1356	2294	2366	2279	2330	1225	2766
USA300HOU_2648	CP000730.1	2802210	2803715	-	1506	2446	2657	2312	2529	1191	2912
USA300HOU_2649	CP000730.1	2803736	2806123	-	2388	2466	2570	2226	2377	1047	2748
USA300HOU_2650	CP000730.1	2806116	2807072	-	957	92	85	74	125	55	128
USA300HOU_2651	CP000730.1	2807053	2808621	-	1569	174	104	109	201	86	185
USA300HOU_2652	CP000730.1	2808611	2810161	-	1551	127	66	36	170	68	169
USA300HOU_2653	CP000730.1	2810175	2811383	-	1209	62	35	20	133	65	167
USA300HOU_2654	CP000730.1	2811516	2818328	-	6813	3639	3281	3328	6816	3875	12258
USA300HOU_2655	CP000730.1	2818876	2819565	-	690	312	290	273	402	227	630
USA300HOU_2656	CP000730.1	2819831	2820256	+	426	59	57	63	331	144	259
USA300HOU_2657	CP000730.1	2820243	2820545	+	303	80	68	55	214	128	192
USA300HOU_2658	CP000730.1	2820702	2821058	+	357	915	862	873	670	372	1302
USA300HOU_2659	CP000730.1	2821149	2821757	-	609	223	118	165	280	173	398
USA300HOU_2660	CP000730.1	2821839	2822312	-	474	60	19	17	130	76	112
USA300HOU_2661	CP000730.1	2822318	2822815	-	498	80	33	22	97	50	137
USA300HOU_2662	CP000730.1	2823053	2823817	-	765	76	46	33	225	120	285
USA300HOU_2663	CP000730.1	2823817	2824506	-	690	75	18	24	154	88	176
USA300HOU_2664	CP000730.1	2824526	2825185	-	660	25	12	11	113	39	68
USA300HOU_2665	CP000730.1	2826036	2826593	-	558	4564	3695	3990	3465	2047	3315
USA300HOU_2666	CP000730.1	2826757	2827992	+	1236	106	46	71	92	30	57
USA300HOU_2667	CP000730.1	2827959	2828261	+	303	11	10	4	27	6	26
USA300HOU_2668	CP000730.1	2828261	2829130	+	870	88	36	31	146	86	201
USA300HOU_2669	CP000730.1	2829120	2830169	+	1050	175	105	115	235	123	282
USA300HOU_2670	CP000730.1	2830366	2830521	-	156	280	326	375	53	44	128
USA300HOU_2671	CP000730.1	2830622	2832664	-	2043	2539	2261	2938	812	604	2165
USA300HOU_2672	CP000730.1	2833385	2833594	-	210	262	278	324	181	130	322
USA300HOU_2673	CP000730.1	2833757	2834386	-	630	317	365	286	204	149	272
